"pub_date","lead_paragraph","main"
"2019-12-15T15:44:38+0000","In what was widely denounced as one of the worst outcomes in a quarter-century of climate negotiations, United Nations talks ended early Sunday morning with the United States and other big polluters blocking even a nonbinding measure that would have encouraged countries to adopt more ambitious targets for reducing greenhouse gas emissions next year.  ","U.N. Climate Talks End With Few Commitments and a ‘Lost’ Opportunity"
"2019-11-18T08:00:10+0000","WASHINGTON — In upstate New York, Travis Trudell got an alert on his phone Wednesday morning telling him the impeachment hearings had started. He turned on Disney Plus instead. In Wisconsin, Jerre Corrigan never considered watching. She spent the day giving a math lesson to third graders. In Idaho, Russell Memory worked a busy day as a computer programmer and figured he’d catch up in a few weeks when the hearings were over. ","‘No One Believes Anything’: Voters Worn Out by a Fog of Political News"
"2019-11-16T10:00:30+0000","MARSHALL, Texas — One evening last spring, a retired doctor named James Harris carried a pickle jar filled with bright red Jell-O to Marshall’s school board meeting. ","A Small Town Gave Up Tackle Football. It Came Storming Back."
"2019-11-17T08:00:07+0000","WASHINGTON — In the 2017 fiscal year, FedEx owed more than $1.5 billion in taxes. The next year, it owed nothing. What changed was the Trump administration’s tax cut — for which the company had lobbied hard.","How FedEx Cut Its Tax Bill to $0"
"2019-12-06T10:00:22+0000","Four days after pulling off the most high-profile mob killing in decades, Anthony Comello sat down with New York Police Department detectives and told them that the C.I.A. had infiltrated the Mafia. And, he added, the government was spying on him. ","Accused of Killing a Gambino Mob Boss, He’s Presenting a Novel Defense"
"2019-12-01T11:58:28+0000","LONDON — When Queen Elizabeth II welcomes President Trump and other world leaders to Buckingham Palace on Tuesday to mark the 70th anniversary of NATO, it will be another testament to her extraordinary longevity: She acceded to the throne only three years after the alliance was formed.","In Prince Andrew Scandal, Prince Charles Emerges as Monarch-in-Waiting"
"2019-12-31T10:00:14+0000","Stocks? Buy ’em. Bonds? Back up the truck. Gold? Why not? Hogs? Sure! ","A Simple Investment Strategy That Worked in 2019: Buy Almost Anything"
"2019-12-17T21:43:23+0000","For the past two months, television ads across central Virginia have sounded a lot like President Trump’s Twitter feed. ","Republicans Attack House Democrats on Impeachment, and Democrats Change the Subject"
"2019-12-13T15:13:13+0000","WASHINGTON — When President Trump and China confirmed on Friday that they had reached an initial trade deal, it helped defuse tensions in a 19-month trade war and avoided another round of punishing tariffs scheduled for this weekend. ","Initial China Trade Deal Defuses Tensions, but U.S. Still Has Concerns"
"2019-12-05T02:26:34+0000","WASHINGTON — When times turn tough, presidents can hop on Air Force One to escape the country for a while and stride purposefully across the world stage. But the world stage was not so friendly this week for President Trump, who landed back in Washington on Wednesday night to confront a grim couple of weeks ahead.","Mocked Abroad and Assailed at Home, Trump Returns to Face Impeachment"
"2019-12-06T00:50:13+0000","Among the hoops that candidates for plum consulting jobs at McKinsey & Company had to jump through in late 2006 was a bit of play acting: They were given a scenario involving a hypothetical client, “a business under siege,” and told they would be meeting with its chief executive the next day. How would they structure the conversation?","When Pete Buttigieg Was One of McKinsey’s ‘Whiz Kids’"
"2019-11-11T11:50:55+0000","WASHINGTON — When Attorney General Jeff Sessions appeared before news cameras at the Justice Department in early September 2017 to announce that President Trump was ending deportation protections for young undocumented immigrants, he knew the administration had left itself more legally vulnerable than it should have.","How the Trump Administration Eroded Its Own Legal Case on DACA"
"2019-11-05T10:00:20+0000","WINCHESTER, Ill. — John Paul Coonrod had a banana problem.","Farm Country Feeds America. But Just Try Buying Groceries There."
"2019-12-17T20:21:57+0000","WASHINGTON — A secretive federal court accused the F.B.I. on Tuesday of misleading judges about the rationale for wiretapping a former Trump campaign adviser and ordered the bureau to propose changes in how investigators seek their permission for national security surveillance targeting Americans.","Court Orders F.B.I. to Fix National Security Wiretaps After Damning Report"
"2019-12-06T21:44:00+0000","WASHINGTON — The White House signaled on Friday that it did not intend to mount a defense of President Trump or otherwise participate in the House impeachment proceedings, sending Democrats a sharply worded letter that condemned the process as “completely baseless” and urged them to get it over with quickly.","White House Signals Trump Won’t Mount House Impeachment Defense"
"2019-12-14T10:00:23+0000","STOCKTON, Calif. — Michael R. Bloomberg and Mayor Michael Tubbs of Stockton seemed like an improbable political duo on Wednesday as they heaped praise on each other. Mr. Tubbs, a 29-year-old liberal who is Stockton’s first black mayor, hailed Mr. Bloomberg as a leader “with the resources, with the record and with the relationships” to defeat President Trump in 2020. Mr. Bloomberg, a 77-year-old centrist billionaire, called the younger man “my kind of mayor.”","‘Mayors for Mike’: How Bloomberg’s Money Built a 2020 Political Network"
"2019-11-14T13:42:25+0000","HONG KONG — Storefronts closed for weekend demonstrations are now shuttered, for weeks or even permanently. Protesters are occupying major roads, rail tracks, bridges and tunnels, cutting off critical thoroughfares for commuters and commerce on a daily basis. Universities are telling students not to come back for the rest of the semester. ","Highways on Fire. Semesters Cut Short. A Recession. Can Hong Kong Heal?"
"2019-12-10T13:51:48+0000","WASHINGTON — House Democratic leaders on Tuesday formally called for President Trump’s removal from office, asserting that he “ignored and injured the interests of the nation” in two articles of impeachment that charged him with abusing his power and obstructing Congress.","Trump ‘Ignored and Injured’ the National Interest, Democrats Charge in Impeachment Articles"
"2019-11-28T10:00:14+0000","WASHINGTON — When Congress created a student loan forgiveness program in 2007, lawmakers wanted to draw people to vital but relatively low-paid careers with a promise: after a decade, if borrowers faithfully paid their debts and pursued their work, they would have the remainder of their student loans written off.","Broken Promises and Debt Pile Up as Loan Forgiveness Goes Astray"
"2019-12-28T13:08:47+0000","[Race affects our lives in countless ways. To read more provocative stories on race from The Times, sign up for our Race/Related newsletter here.]","After ICE Raids, a Reckoning in Mississippi’s Chicken Country"
"2019-12-04T15:39:47+0000","WASHINGTON — The Trump administration, brushing aside tens of thousands of protest letters, gave final approval on Wednesday to a rule that will remove nearly 700,000 people from the federal food-stamp program by strictly enforcing federal work requirements.","Hundreds of Thousands Are Losing Access to Food Stamps"
"2019-11-08T00:55:43+0000","LA MORA, Mexico — Andre Miller saw the column of black smoke rising from at least a mile away. Moments later, he said, the boom erupted. ","After Mormon Family’s Terror in Mexico, a Message Emerges: No One Is Safe"
"2019-12-01T23:26:05+0000","LOS ANGELES — There is no end to the glittering emblems of privilege in this city. Teslas clog the freeways. Affluent families scramble for coveted spots in fancy kindergartens. And up in the hills of Bel-Air, where a sprawling estate just hit the market for a record $225 million, lush trees line the streets, providing welcome relief from punishing heat.","‘Turn Off the Sunshine’: Why Shade Is a Mark of Privilege in Los Angeles"
"2019-12-13T14:44:07+0000","LONDON — Prime Minister Boris Johnson’s landslide election victory Thursday clarifies British politics in one important respect: Efforts to reverse the Brexit referendum are now dead. Britain will leave the European Union next month. But on what terms it will do so remains unclear, perhaps even more so in the wake of the election.","Brexit Is Going to Get Done. But on Whose Terms?"
"2019-11-23T11:00:13+0000","The world’s first atomic bomb was detonated on July 16, 1945, in the New Mexican desert — a result of a highly secretive effort code-named the Manhattan Project, whose nerve center lay nearby in Los Alamos. Just 49 months later, the Soviets detonated a nearly identical device in Central Asia, and Washington’s monopoly on nuclear arms abruptly ended. ","Fourth Spy Unearthed in U.S. Atomic Bomb Project"
"2019-12-12T20:09:12+0000","WASHINGTON — It was a powerful congressional weapon deployed in only the most extreme cases, so explosive that lawmakers feared the wider damage it could do if used for the wrong reasons. Today, the filibuster is an everyday part of Senate business, standard operating procedure in a polarized world where the once rare has become commonplace.","In a Polarized Era, Will Impeachment Become a ‘New Normal’?"
"2019-11-06T19:03:07+0000","FLINT, Mich. — Nakiya Wakes could not understand how her wiry, toothy-grinned 6-year-old had gone from hyperactive one school year to what teachers described as hysterical the next. Then, in 2015, the state of Michigan delivered a diagnosis of sorts: Ms. Wakes’s neighborhood’s water — which her son, Jaylon, had been drinking and bathing in for more than a year — was saturated with lead, at some of the highest levels in the city. ","Flint’s Children Suffer in Class After Years of Drinking the Lead-Poisoned Water"
"2019-11-01T16:10:31+0000","LONDON — Vietnamese smugglers call it the “CO2” route: a poorly ventilated, oxygen-deficient trip across the English Channel in shipping containers or trailers piled high with pallets of merchandise, the last leg of a perilous, 6,000-mile trek across Asia and into Western Europe.","39 Vietnamese Died in a U.K. Truck. 18,000 More Endure This Perilous Trip."
"2019-11-22T20:56:17+0000","WASHINGTON — A highly anticipated report by the Justice Department’s inspector general is expected to sharply criticize lower-level F.B.I. officials as well as bureau leaders involved in the early stages of the Trump-Russia investigation, but to absolve the top ranks of abusing their powers out of bias against President Trump, according to people briefed on a draft.","Russia Inquiry Review Is Said to Criticize F.B.I. but Rebuff Claims of Biased Acts"
"2019-11-29T08:00:11+0000","CHARLESTON, W.Va. — The first shot was fired in the middle of the afternoon in early October, back when the Appalachian leaves had barely turned orange and store shelves were lined with Halloween candy.","The 72-Hour War Over Christmas"
"2019-11-28T19:01:51+0000","BAGRAM AIR FIELD, Afghanistan — President Trump paid an unannounced Thanksgiving visit to American troops in Afghanistan on Thursday and declared that he had reopened peace negotiations with the Taliban less than three months after scuttling talks in hopes of ending 18 years of war.","Trump Visits Afghanistan and Says He Reopened Talks With Taliban"
"2019-12-21T10:00:08+0000","In the summer of 2018, Putnam published an unusual debut novel by a retired wildlife biologist named Delia Owens. The book, which had an odd title and didn’t fit neatly into any genre, hardly seemed destined to be a blockbuster, so Putnam printed about 28,000 copies.","The Long Tail of ‘Where the Crawdads Sing’"
"2019-12-16T07:54:08+0000","NEW DELHI — Prime Minister Narendra Modi’s government has rounded up thousands of Muslims in Kashmir, revoked the area’s autonomy and enforced a citizenship test in northeastern India that left nearly two million people potentially stateless, many of them Muslim.","As Protests Rage on Citizenship Bill, Is India Becoming a Hindu Nation?"
"2019-11-04T17:10:50+0000","When James P. O’Neill became New York City’s police commissioner in 2016, his challenge was clear: continue to shift the department away from aggressive policing tactics, including the “stop-and-frisk” practice, while maintaining historically low crime rates.","Dermot Shea Appointed New N.Y.P.D. Commissioner as O’Neill Resigns"
"2019-11-22T18:34:16+0000","WASHINGTON — Republicans have sought for weeks amid the impeachment inquiry to shift attention to President Trump’s demands that Ukraine investigate any 2016 election meddling, defending it as a legitimate concern while Democrats accuse Mr. Trump of pursuing fringe theories for his benefit.","Charges of Ukrainian Meddling? A Russian Operation, U.S. Intelligence Says"
"2019-12-24T10:00:27+0000","BEIJING — Zhao Lin had become accustomed to the single life. But his days and nights were growing lonely, and he decided it was time to find Ms. Right.","China’s Seniors, Looking for Love, Head to the Park"
"2019-12-23T10:19:40+0000","BEIRUT, Lebanon — Saudi Arabia sentenced five men to death and three to prison terms over the killing of the Saudi dissident writer Jamal Khashoggi in Istanbul, a ruling widely dismissed as punishing low-level agents while protecting their leaders. ","Saudi Death Sentences in Khashoggi Killing Fail to Dispel Questions"
"2019-11-08T16:05:43+0000","Michael R. Bloomberg disrupted the Democratic presidential field on Friday as he took his first steps into the 2020 race, unnerving supporters of Vice President Joseph R. Biden Jr. and prompting Senators Elizabeth Warren and Bernie Sanders to accuse Mr. Bloomberg of seeking to buy the presidency.","Bloomberg Takes Steps Into 2020 Race, Signaling Unconventional Campaign Strategy"
"2019-12-01T10:00:11+0000","ATLANTA — The pin was small, and rusted on the back. Sharon Wood had packed it away in 1973 as a relic of a battle fought and won: the image of a black coat hanger, slashed out by a red line. ","How a Divided Left Is Losing the Battle on Abortion"
"2019-11-18T19:13:25+0000","WASHINGTON — The Trump administration declared on Monday that the United States does not consider Israeli settlements in the West Bank a violation of international law, reversing four decades of American policy and removing what has been an important barrier to annexation of Palestinian territory.","In Shift, U.S. Says Israeli Settlements in West Bank Do Not Violate International Law"
"2019-11-22T02:32:25+0000","WASHINGTON — They are, in a sense, the permanent, beating, bipartisan heart of the government of the United States. ","They Toil Gladly Offstage. Impeachment Lands Them in the Spotlight."
"2019-12-03T10:00:22+0000","NEW HAVEN, Conn. — When Yale recruited Carol Roberts in 1977 to play field hockey and softball, the locker room for those sports was still about a half-mile from the women’s playing fields. As Ms. Roberts recalled, both teams shared one portable toilet.","A Welcome Funding Source for College Athletics: Women Investing in Women’s Sports"
"2019-11-12T10:00:27+0000","COLUMBIA, Md. — The planned community of Columbia, southwest of Baltimore, has prided itself on its ethos of inclusion ever since it was founded more than half a century ago. Racially integrated. Affordable apartments near big homes. “The Next America” was its optimistic, harmonious motto.","Where Civility Is a Motto, a School Integration Fight Turns Bitter"
